-3.14159,0.0,0
-3.13285,1.826,0
-3.12412,1.827,0
-3.11538,1.827,0
-3.10664,0.0,0
-3.0979,1.829,0
-3.08916,1.828,0
-3.08042,0.0,0
-3.07168,1.83,0
-3.06294,1.833,0
-3.0542,1.834,0
-3.04547,0.0,0
-3.03673,1.838,0
-3.02799,1.843,0
-3.01925,0.0,0
-3.01051,1.844,0
-3.00177,1.848,0
-2.99303,1.852,0
-2.98429,0.0,0
-2.97556,1.855,0
-2.96682,1.858,0
-2.95808,0.0,0
-2.94934,1.863,0
-2.9406,1.868,0
-2.93186,1.873,0
-2.92312,0.0,0
-2.91438,1.88,0
-2.90565,1.886,0
-2.89691,0.0,0
-2.88817,1.892,0
-2.87943,1.898,0
-2.87069,1.904,0
-2.86195,0.0,0
-2.85321,1.911,0
-2.84447,1.917,0
-2.83574,0.0,0
-2.827,1.928,0
-2.81826,1.933,0
-2.80952,1.941,0
-2.80078,0.0,0
-2.79204,1.953,0
-2.7833,1.96,0
-2.77456,0.0,0
-2.76583,1.971,0
-2.75709,1.98,0
-2.74835,0.0,0
-2.73961,1.988,0
-2.73087,0.0,0
-2.72213,1.521,1
-2.71339,1.491,1
-2.70465,0.0,0
-2.69591,1.49,1
-2.68718,1.494,1
-2.67844,0.0,0
-2.6697,1.497,1
-2.66096,1.506,1
-2.65222,1.519,1
-2.64348,0.0,0
-2.63474,0.0,0
-2.626,0.0,0
-2.61727,2.12,0
-2.60853,0.0,0
-2.59979,0.0,0
-2.59105,1.389,1
-2.58231,0.0,0
-2.57357,1.369,1
-2.56483,1.353,1
-2.55609,1.34,1
-2.54736,0.0,0
-2.53862,1.333,1
-2.52988,1.331,1
-2.52114,0.0,0
-2.5124,1.34,1
-2.50366,0.0,0
-2.49492,0.0,0
-2.48618,0.0,0
-2.47745,2.097,0
-2.46871,0.0,0
-2.45997,2.114,0
-2.45123,2.12,0
-2.44249,0.0,0
-2.43375,2.113,0
-2.42501,0.0,0
-2.41627,0.0,0
-2.40753,2.205,0
-2.3988,2.232,0
-2.39006,0.0,0
-2.38132,0.0,0
-2.37258,2.392,0
-2.36384,2.39,0
-2.3551,0.0,0
-2.34636,2.411,0
-2.33762,2.381,0
-2.32889,2.368,0
-2.32015,0.0,0
-2.31141,2.36,0
-2.30267,2.412,0
-2.29393,0.0,0
-2.28519,0.0,0
-2.27645,0.0,0
-2.26771,0.0,0
-2.25898,2.904,0
-2.25024,2.952,0
-2.2415,2.992,0
-2.23276,0.0,0
-2.22402,3.029,0
-2.21528,3.013,0
-2.20654,0.0,0
-2.1978,2.978,0
-2.18907,2.96,0
-2.18033,2.937,0
-2.17159,0.0,0
-2.16285,2.914,0
-2.15411,2.884,0
-2.14537,0.0,0
-2.13663,2.867,0
-2.12789,0.0,0
-2.11915,2.203,0
-2.11042,2.178,0
-2.10168,0.0,0
-2.09294,2.156,0
-2.0842,2.112,0
-2.07546,0.0,0
-2.06672,2.115,0
-2.05798,2.124,0
-2.04924,2.14,0
-2.04051,0.0,0
-2.03177,2.147,0
-2.02303,0.0,0
-2.01429,0.0,0
-2.00555,2.027,0
-1.99681,0.0,0
-1.98807,1.936,0
-1.97933,0.0,0
-1.9706,1.897,0
-1.96186,0.0,0
-1.95312,0.0,0
-1.94438,0.0,0
-1.93564,1.615,0
-1.9269,0.0,0
-1.91816,0.0,0
-1.90942,1.22,0
-1.90069,0.0,0
-1.89195,1.201,0
-1.88321,1.19,0
-1.87447,1.184,0
-1.86573,0.0,0
-1.85699,1.185,0
-1.84825,1.191,0
-1.83951,0.0,0
-1.83078,1.202,0
-1.82204,1.218,0
-1.8133,1.204,0
-1.80456,0.0,0
-1.79582,0.0,0
-1.78708,0.0,0
-1.77834,0.0,0
-1.7696,0.0,0
-1.76086,0.0,0
-1.75213,0.0,0
-1.74339,0.0,0
-1.73465,0.0,0
-1.72591,0.0,0
-1.71717,0.0,0
-1.70843,0.0,0
-1.69969,1.661,0
-1.69095,0.0,0
-1.68222,1.679,0
-1.67348,1.691,0
-1.66474,0.0,0
-1.656,1.702,0
-1.64726,1.74,0
-1.63852,1.756,0
-1.62978,0.0,0
-1.62104,1.771,0
-1.61231,1.779,0
-1.60357,0.0,0
-1.59483,0.0,0
-1.58609,0.0,0
-1.57735,1.794,0
-1.56861,0.0,0
-1.55987,1.777,0
-1.55113,0.0,0
-1.5424,0.0,0
-1.53366,2.424,0
-1.52492,2.424,0
-1.51618,0.0,0
-1.50744,2.425,0
-1.4987,2.424,0
-1.48996,2.431,0
-1.48122,0.0,0
-1.47248,2.433,0
-1.46375,0.0,0
-1.45501,0.0,0
-1.44627,0.0,0
-1.43753,0.0,0
-1.42879,0.0,0
-1.42005,0.0,0
-1.41131,0.0,0
-1.40257,2.216,0
-1.39384,0.0,0
-1.3851,2.223,0
-1.37636,2.229,0
-1.36762,2.238,0
-1.35888,0.0,0
-1.35014,0.0,0
-1.3414,1.639,0
-1.33266,1.633,0
-1.32393,0.0,0
-1.31519,0.0,0
-1.30645,2.063,0
-1.29771,0.0,0
-1.28897,2.073,0
-1.28023,0.0,0
-1.27149,0.0,0
-1.26275,0.0,0
-1.25402,2.518,0
-1.24528,0.0,0
-1.23654,0.0,0
-1.2278,0.0,0
-1.21906,0.0,0
-1.21032,0.0,0
-1.20158,0.0,0
-1.19284,2.624,0
-1.18411,0.0,0
-1.17537,2.637,0
-1.16663,2.65,0
-1.15789,2.668,0
-1.14915,0.0,0
-1.14041,0.0,0
-1.13167,0.0,0
-1.12293,2.729,0
-1.11419,0.0,0
-1.10546,2.731,0
-1.09672,2.75,0
-1.08798,0.0,0
-1.07924,2.769,0
-1.0705,2.785,0
-1.06176,2.802,0
-1.05302,0.0,0
-1.04428,2.828,0
-1.03555,2.853,0
-1.02681,0.0,0
-1.01807,2.869,0
-1.00933,2.89,0
-1.00059,2.914,0
-0.991852,0.0,0
-0.983113,2.938,0
-0.974374,2.963,0
-0.965636,0.0,0
-0.956897,2.984,0
-0.948158,0.0,0
-0.939419,1.97,0
-0.93068,1.975,0
-0.921942,0.0,0
-0.913203,1.983,0
-0.904464,1.995,0
-0.895725,0.0,0
-0.886986,2.007,0
-0.878248,2.022,0
-0.869509,2.034,0
-0.86077,0.0,0
-0.852031,2.045,0
-0.843292,0.0,0
-0.834554,0.0,0
-0.825815,0.0,0
-0.817076,1.59,0
-0.808337,1.571,0
-0.799599,1.565,0
-0.79086,0.0,0
-0.782121,1.572,0
-0.773382,1.586,0
-0.764643,0.0,0
-0.755905,1.603,0
-0.747166,1.618,0
-0.738427,1.637,0
-0.729688,0.0,0
-0.72095,1.648,0
-0.712211,0.0,0
-0.703472,0.0,0
-0.694733,1.132,0
-0.685994,0.0,0
-0.677256,1.117,0
-0.668517,1.107,0
-0.659778,0.0,0
